E번호,단어(Word),출현횟수(Count),절수(Verses),뜻(Meaning),구절주소(References)
E10893,supplied,2,2,,"1Co 16:17; 2Co 11:9"
E10894,supplieth,2,2,,"2Co 9:12; Eph 4:16"
E10895,supply,5,4,,"2Co 8:14; Phi 1:19; Phi 2:30; Phi 4:19"
E10896,support,2,2,,"Act 20:35; 1Th 5:14"
E10897,suppose,10,10,,"2Sa 13:32; Luk 7:43; Luk 12:51; Luk 13:2; Joh 21:25; Act 2:15; 1Co 7:26; 2Co 11:5; Heb 10:29; 1Pe 5:12"
E10898,supposed,8,8,,"Mat 20:10; Mar 6:49; Luk 3:23; Luk 24:37; Act 7:25; Act 21:29; Act 25:18; Phi 2:25"
E10899,supposing,7,7,,"Luk 2:44; Joh 20:15; Act 14:19; Act 16:27; Act 27:13; Phi 1:16; 1Ti 6:5"
E10900,supreme,1,1,,"1Pe 2:13"
E10901,sur,1,1,,"2Ki 11:6"
E10902,sure,41,41,,"Gen 23:17; Gen 23:20; Exo 3:19; Num 32:23; Deu 12:23; 1Sa 2:35; 1Sa 20:7; 1Sa 25:28; 2Sa 1:10; 2Sa 23:5; 1Ki 11:38; Neh 9:38; Job 24:22; Psa 19:7; Psa 93:5; Psa 111:7; Pro 6:3; Pro 11:15; Pro 11:18; Isa 22:23; Isa 22:25; Isa 28:16; Isa 32:18; Isa 33:16; Isa 55:3; Dan 2:45; Dan 4:26; Mat 27:64; Mat 27:65; Mat 27:66; Luk 10:11; Joh 6:69; Joh 16:30; Act 13:34; Rom 2:2; Rom 4:16; Rom 15:29; 2Ti 2:19; Heb 6:19; 2Pe 1:10; 2Pe 1:19"
E10903,surely,284,278,,"Gen 2:17; Gen 3:4; Gen 9:5; Gen 18:18; Gen 20:7; Gen 20:11; Gen 26:11; Gen 28:16; Gen 28:22; Gen 29:14; Gen 29:32; Gen 30:16; Gen 31:42; Gen 32:12; Gen 42:16; Gen 43:10; Gen 44:28; Gen 46:4; Gen 50:24; Gen 50:25; Exo 2:14; Exo 3:7; Exo 3:16; Exo 4:25; Exo 11:1; Exo 13:19; Exo 18:18; Exo 19:12; Exo 19:13; Exo 21:12; Exo 21:15; Exo 21:16; Exo 21:17; Exo 21:20; Exo 21:22; Exo 21:28; Exo 21:36; Exo 22:6; Exo 22:14; Exo 22:16; Exo 22:19; Exo 22:23; Exo 23:4; Exo 23:5; Exo 23:33; Exo 31:14; Exo 31:15; Exo 40:15; Lev 20:2; Lev 20:9; Lev 20:10; Lev 20:11; Lev 20:12; Lev 20:13; Lev 20:15; Lev 20:16; Lev 20:27; Lev 24:16; Lev 24:17; Lev 27:29; Num 13:27; Num 14:23; Num 14:35; Num 15:35; Num 18:15; Num 22:33; Num 23:23; Num 26:65; Num 27:7; Num 32:11; Num 35:16; Num 35:17; Num 35:18; Num 35:21; Num 35:31; Deu 1:35; Deu 4:6; Deu 8:19; Deu 13:9; Deu 13:15; Deu 15:8; Deu 15:10; Deu 16:15; Deu 22:4; Deu 23:21; Deu 30:18; Deu 31:18; Jos 14:9; Jdg 3:24; Jdg 4:9; Jdg 6:16; Jdg 11:31; Jdg 13:22; Jdg 15:13; Jdg 20:39; Jdg 21:5; Rut 1:10; 1Sa 9:6; 1Sa 14:39; 1Sa 14:44"
E10904,sureties,1,1,,"Pro 22:26"
E10905,suretiship,1,1,,"Pro 11:15"
E10906,surety,14,14,,"Gen 15:13; Gen 18:13; Gen 26:9; Gen 43:9; Gen 44:32; Job 17:3; Psa 119:122; Pro 6:1; Pro 11:15; Pro 17:18; Pro 20:16; Pro 27:13; Act 12:11; Heb 7:22"
E10907,surfeiting,1,1,,"Luk 21:34"
E10908,surmisings,1,1,,"1Ti 6:4"
E10909,surname,8,8,,"Isa 44:5; Mat 10:3; Act 10:5; Act 10:32; Act 11:13; Act 12:12; Act 12:25; Act 15:37"
E10910,surnamed,8,8,,"Isa 45:4; Mar 3:16; Mar 3:17; Luk 22:3; Act 1:23; Act 4:36; Act 10:18; Act 15:22"
E10911,surprised,3,3,,"Isa 33:14; Jer 48:41; Jer 51:41"
E10912,susanchites,1,1,,"Ezr 4:9"
E10913,susanna,1,1,,"Luk 8:3"
E10914,susi,1,1,,"Num 13:11"
E10915,sustain,4,4,,"1Ki 17:9; Neh 9:21; Psa 55:22; Pro 18:14"
E10916,sustained,3,3,,"Gen 27:37; Psa 3:5; Isa 59:16"
E10917,sustenance,3,3,,"Jdg 6:4; 2Sa 19:32; Act 7:11"
E10918,swaddled,2,2,,"Lam 2:22; Eze 16:4"
E10919,swaddling,2,2,,"Luk 2:7; Luk 2:12"
E10920,swaddlingband,1,1,,"Job 38:9"
E10921,swallow,23,23,,"Num 16:30; Num 16:34; 2Sa 20:19; 2Sa 20:20; Job 7:19; Job 20:18; Psa 21:9; Psa 56:1; Psa 56:2; Psa 57:3; Psa 69:15; Psa 84:3; Pro 1:12; Pro 26:2; Ecc 10:12; Isa 25:8; Isa 38:14; Jer 8:7; Hos 8:7; Amo 8:4; Oba 1:16; Jon 1:17; Mat 23:24"
E10922,swallowed,26,25,,"Exo 7:12; Exo 15:12; Num 16:32; Num 26:10; Deu 11:6; 2Sa 17:16; Job 6:3; Job 20:15; Job 37:20; Psa 35:25; Psa 106:17; Psa 124:3; Isa 28:7; Isa 49:19; Jer 51:34; Jer 51:44; Lam 2:2; Lam 2:5; Lam 2:16; Eze 36:3; Hos 8:8; 1Co 15:54; 2Co 2:7; 2Co 5:4; Rev 12:16"
E10923,swalloweth,2,2,,"Job 5:5; Job 39:24"
E10924,swan,2,2,,"Lev 11:18; Deu 14:16"
E10925,sware,78,77,,"Gen 21:31; Gen 24:7; Gen 24:9; Gen 25:33; Gen 26:3; Gen 26:31; Gen 31:53; Gen 47:31; Gen 50:24; Exo 13:5; Exo 13:11; Exo 33:1; Num 14:16; Num 14:23; Num 14:30; Num 32:10; Num 32:11; Deu 1:8; Deu 1:34; Deu 1:35; Deu 2:14; Deu 4:21; Deu 4:31; Deu 6:10; Deu 6:18; Deu 6:23; Deu 7:12; Deu 7:13; Deu 8:1; Deu 8:18; Deu 9:5; Deu 10:11; Deu 11:9; Deu 11:21; Deu 26:3; Deu 28:11; Deu 30:20; Deu 31:20; Deu 31:21; Deu 31:23; Deu 34:4; Jos 1:6; Jos 5:6; Jos 6:22; Jos 9:15; Jos 9:20; Jos 14:9; Jos 21:43; Jos 21:44; Jdg 2:1; 1Sa 19:6; 1Sa 20:3; 1Sa 24:22; 1Sa 28:10; 2Sa 3:35; 2Sa 19:23; 2Sa 21:17; 1Ki 1:29; 1Ki 1:30; 1Ki 2:8; 1Ki 2:23; 2Ki 25:24; 2Ch 15:14; Ezr 10:5; Psa 95:11; Psa 132:2; Jer 38:16; Jer 40:9; Eze 16:8; Dan 12:7; Mar 6:23; Luk 1:73; Heb 3:11; Heb 3:18; Heb 6:13; Heb 7:21; Rev 10:6"
E10926,swarest,5,5,,"Exo 32:13; Num 11:12; Deu 26:15; 1Ki 1:17; Psa 89:49"
E10927,swarm,3,2,,"Exo 8:24; Jdg 14:8"
E10928,swarms,5,4,,"Exo 8:21; Exo 8:22; Exo 8:29; Exo 8:31"
E10929,swear,60,57,,"Gen 21:23; Gen 21:24; Gen 24:3; Gen 24:37; Gen 25:33; Gen 47:31; Gen 50:5; Gen 50:6; Exo 6:8; Lev 5:4; Lev 19:12; Num 30:2; Deu 6:13; Deu 10:20; Jos 2:12; Jos 2:17; Jos 2:20; Jos 23:7; Jdg 15:12; 1Sa 20:17; 1Sa 24:21; 1Sa 30:15; 2Sa 19:7; 1Ki 1:13; 1Ki 1:51; 1Ki 2:42; 1Ki 8:31; 2Ch 6:22; 2Ch 36:13; Ezr 10:5; Neh 13:25; Isa 3:7; Isa 19:18; Isa 45:23; Isa 48:1; Isa 65:16; Jer 4:2; Jer 5:2; Jer 7:9; Jer 12:16; Jer 22:5; Jer 32:22; Hos 4:15; Amo 8:14; Zep 1:5; Mat 5:34; Mat 5:36; Mat 23:16; Mat 23:18; Mat 23:20; Mat 23:21; Mat 23:22; Mat 26:74; Mar 14:71; Heb 6:13; Heb 6:16; Jam 5:12"
E10930,swearers,1,1,,"Mal 3:5"
E10931,sweareth,11,11,,"Lev 6:3; Psa 15:4; Psa 63:11; Ecc 9:2; Isa 65:16; Zec 5:3; Zec 5:4; Mat 23:18; Mat 23:20; Mat 23:21; Mat 23:22"
E10932,swearing,4,4,,"Lev 5:1; Jer 23:10; Hos 4:2; Hos 10:4"
E10933,sweat,3,3,,"Gen 3:19; Eze 44:18; Luk 22:44"
E10934,sweep,3,3,,"Isa 14:23; Isa 28:17; Luk 15:8"
E10935,sweeping,1,1,,"Pro 28:3"
E10936,sweet,108,103,,"Gen 8:21; Exo 15:25; Exo 25:6; Exo 29:18; Exo 29:25; Exo 29:41; Exo 30:7; Exo 30:23; Exo 30:34; Exo 31:11; Exo 35:8; Exo 35:15; Exo 35:28; Exo 37:29; Exo 39:38; Exo 40:27; Lev 1:9; Lev 1:13; Lev 1:17; Lev 2:2; Lev 2:9; Lev 2:12; Lev 3:5; Lev 3:16; Lev 4:7; Lev 4:31; Lev 6:15; Lev 6:21; Lev 8:21; Lev 8:28; Lev 16:12; Lev 17:6; Lev 23:13; Lev 23:18; Lev 26:31; Num 4:16; Num 15:3; Num 15:7; Num 15:10; Num 15:13; Num 15:14; Num 15:24; Num 18:17; Num 28:2; Num 28:6; Num 28:8; Num 28:13; Num 28:24; Num 28:27; Num 29:2; Num 29:6; Num 29:8; Num 29:13; Num 29:36; 2Sa 23:1; 2Ch 2:4; 2Ch 13:11; 2Ch 16:14; Ezr 6:10; Neh 8:10; Est 2:12; Job 20:12; Job 21:33; Job 38:31; Psa 55:14; Psa 104:34; Psa 119:103; Psa 141:6; Pro 3:24; Pro 9:17; Pro 13:19; Pro 16:24; Pro 20:17; Pro 23:8; Pro 24:13; Pro 27:7; Ecc 5:12; Ecc 11:7; Sol 2:3; Sol 2:14; Sol 5:5; Sol 5:13; Sol 5:16; Isa 3:24; Isa 5:20; Isa 23:16; Isa 43:24; Isa 49:26; Jer 6:20; Jer 31:26; Eze 6:13; Eze 16:19; Eze 20:28; Eze 20:41; Dan 2:46; Amo 9:13; Mic 6:15; Mar 16:1; 2Co 2:15; Phi 4:18"
E10937,sweeter,3,3,,"Jdg 14:18; Psa 19:10; Psa 119:103"
E10938,sweetly,2,2,,"Job 24:20; Sol 7:9"
E10939,sweetness,5,5,,"Jdg 9:11; Jdg 14:14; Pro 16:21; Pro 27:9; Eze 3:3"
E10940,sweetsmelling,1,1,,"Eph 5:2"
E10941,swell,4,4,,"Num 5:21; Num 5:22; Num 5:27; Deu 8:4"
E10942,swelled,1,1,,"Neh 9:21"
E10943,swelling,7,7,,"Psa 46:3; Isa 30:13; Jer 12:5; Jer 49:19; Jer 50:44; 2Pe 2:18; Jud 1:16"
E10944,swellings,1,1,,"2Co 12:20"
E10945,swept,4,4,,"Jdg 5:21; Jer 46:15; Mat 12:44; Luk 11:25"
E10946,swerved,1,1,,"1Ti 1:6"
E10947,swift,20,19,,"Deu 28:49; 1Ch 12:8; Job 9:26; Job 24:18; Pro 6:18; Ecc 9:11; Isa 18:2; Isa 19:1; Isa 30:16; Isa 66:20; Jer 2:23; Jer 46:6; Amo 2:14; Amo 2:15; Mic 1:13; Mal 3:5; Rom 3:15; Jam 1:19; 2Pe 2:1"
E10948,swifter,6,6,,"2Sa 1:23; Job 7:6; Job 9:25; Jer 4:13; Lam 4:19; Hab 1:8"
E10949,swiftly,4,4,,"Psa 147:15; Isa 5:26; Dan 9:21; Joe 3:4"
E10950,swim,6,6,,"2Ki 6:6; Psa 6:6; Isa 25:11; Eze 47:5; Act 27:42; Act 27:43"
E10951,swimmest,1,1,,"Eze 32:6"
E10952,swimmeth,1,1,,"Isa 25:11"
E10953,swine,20,19,,"Lev 11:7; Deu 14:8; Pro 11:22; Isa 65:4; Isa 66:3; Isa 66:17; Mat 7:6; Mat 8:30; Mat 8:31; Mat 8:32; Mar 5:11; Mar 5:12; Mar 5:13; Mar 5:14; Mar 5:16; Luk 8:32; Luk 8:33; Luk 15:15; Luk 15:16"
E10954,swollen,1,1,,"Act 28:6"
E10955,swoon,1,1,,"Lam 2:11"
E10956,swooned,1,1,,"Lam 2:12"
E10957,sword,424,384,,"Gen 3:24; Gen 27:40; Gen 31:26; Gen 34:25; Gen 34:26; Gen 48:22; Exo 5:3; Exo 5:21; Exo 15:9; Exo 17:13; Exo 18:4; Exo 22:24; Exo 32:27; Lev 26:6; Lev 26:7; Lev 26:8; Lev 26:25; Lev 26:33; Lev 26:36; Lev 26:37; Num 14:3; Num 14:43; Num 19:16; Num 20:18; Num 21:24; Num 22:23; Num 22:29; Num 22:31; Num 31:8; Deu 13:15; Deu 20:13; Deu 28:22; Deu 32:25; Deu 32:41; Deu 32:42; Deu 33:29; Jos 5:13; Jos 6:21; Jos 8:24; Jos 10:11; Jos 10:28; Jos 10:30; Jos 10:32; Jos 10:35; Jos 10:37; Jos 10:39; Jos 11:10; Jos 11:11; Jos 11:12; Jos 11:14; Jos 13:22; Jos 19:47; Jos 24:12; Jdg 1:8; Jdg 1:25; Jdg 4:15; Jdg 4:16; Jdg 7:14; Jdg 7:18; Jdg 7:20; Jdg 7:22; Jdg 8:10; Jdg 8:20; Jdg 9:54; Jdg 18:27; Jdg 20:2; Jdg 20:15; Jdg 20:17; Jdg 20:25; Jdg 20:35; Jdg 20:37; Jdg 20:46; Jdg 20:48; Jdg 21:10; 1Sa 13:22; 1Sa 14:20; 1Sa 15:8; 1Sa 15:33; 1Sa 17:39; 1Sa 17:45; 1Sa 17:47; 1Sa 17:50; 1Sa 17:51; 1Sa 18:4; 1Sa 21:8; 1Sa 21:9; 1Sa 22:10; 1Sa 22:13; 1Sa 22:19; 1Sa 25:13; 1Sa 31:4; 1Sa 31:5; 2Sa 1:12; 2Sa 1:22; 2Sa 2:16; 2Sa 2:26; 2Sa 3:29; 2Sa 11:25; 2Sa 12:9; 2Sa 12:10"
E10958,swords,24,24,,"1Sa 13:19; 2Ki 3:26; Neh 4:13; Psa 55:21; Psa 59:7; Pro 30:14; Sol 3:8; Isa 2:4; Isa 21:15; Eze 16:40; Eze 23:47; Eze 28:7; Eze 30:11; Eze 32:12; Eze 32:27; Eze 38:4; Joe 3:10; Mic 4:3; Mat 26:47; Mat 26:55; Mar 14:43; Mar 14:48; Luk 22:38; Luk 22:52"
E10959,sworn,48,47,,"Gen 22:16; Exo 13:19; Exo 17:16; Lev 6:5; Deu 7:8; Deu 13:17; Deu 19:8; Deu 28:9; Deu 29:13; Deu 31:7; Jos 9:18; Jos 9:19; Jdg 2:15; Jdg 21:1; Jdg 21:7; Jdg 21:18; 1Sa 3:14; 1Sa 20:42; 2Sa 3:9; 2Sa 21:2; 2Ch 15:15; Neh 6:18; Neh 9:15; Psa 24:4; Psa 89:3; Psa 89:35; Psa 102:8; Psa 110:4; Psa 119:106; Psa 132:11; Isa 14:24; Isa 45:23; Isa 54:9; Isa 62:8; Jer 5:7; Jer 11:5; Jer 44:26; Jer 49:13; Jer 51:14; Eze 21:23; Amo 4:2; Amo 6:8; Amo 8:7; Mic 7:20; Act 2:30; Act 7:17; Heb 4:3"
E10960,sycamine,1,1,,"Luk 17:6"
E10961,sychar,1,1,,"Joh 4:5"
E10962,sychem,2,1,,"Act 7:16"
E10963,sycomore,7,7,,"1Ki 10:27; 1Ch 27:28; 2Ch 1:15; 2Ch 9:27; Psa 78:47; Amo 7:14; Luk 19:4"
E10964,sycomores,1,1,,"Isa 9:10"
E10965,syene,2,2,,"Eze 29:10; Eze 30:6"
E10966,synagogue,45,44,,"Mat 12:9; Mat 13:54; Mar 1:21; Mar 1:23; Mar 1:29; Mar 3:1; Mar 5:22; Mar 5:35; Mar 5:36; Mar 5:38; Mar 6:2; Luk 4:16; Luk 4:20; Luk 4:28; Luk 4:33; Luk 4:38; Luk 6:6; Luk 7:5; Luk 8:41; Luk 8:49; Luk 13:14; Joh 6:59; Joh 9:22; Joh 12:42; Joh 18:20; Act 6:9; Act 13:14; Act 13:15; Act 13:42; Act 14:1; Act 17:1; Act 17:10; Act 17:17; Act 18:4; Act 18:7; Act 18:8; Act 18:17; Act 18:19; Act 18:26; Act 19:8; Act 22:19; Act 26:11; Rev 2:9; Rev 3:9"
E10967,synagogues,24,24,,"Psa 74:8; Mat 4:23; Mat 6:2; Mat 6:5; Mat 9:35; Mat 10:17; Mat 23:6; Mat 23:34; Mar 1:39; Mar 12:39; Mar 13:9; Luk 4:15; Luk 4:44; Luk 11:43; Luk 12:11; Luk 13:10; Luk 20:46; Luk 21:12; Joh 16:2; Act 9:2; Act 9:20; Act 13:5; Act 15:21; Act 24:12"
E10968,syntyche,1,1,,"Phi 4:2"
E10969,syracuse,1,1,,"Act 28:12"
E10970,syria,75,71,,"Jdg 10:6; 2Sa 8:6; 2Sa 8:12; 2Sa 15:8; 1Ki 10:29; 1Ki 11:25; 1Ki 15:18; 1Ki 19:15; 1Ki 20:1; 1Ki 20:20; 1Ki 20:22; 1Ki 20:23; 1Ki 22:1; 1Ki 22:3; 1Ki 22:31; 2Ki 5:1; 2Ki 5:5; 2Ki 6:8; 2Ki 6:11; 2Ki 6:23; 2Ki 6:24; 2Ki 7:5; 2Ki 8:7; 2Ki 8:9; 2Ki 8:13; 2Ki 8:28; 2Ki 8:29; 2Ki 9:14; 2Ki 9:15; 2Ki 12:17; 2Ki 12:18; 2Ki 13:3; 2Ki 13:4; 2Ki 13:7; 2Ki 13:17; 2Ki 13:19; 2Ki 13:22; 2Ki 13:24; 2Ki 15:37; 2Ki 16:5; 2Ki 16:6; 2Ki 16:7; 2Ch 1:17; 2Ch 16:2; 2Ch 16:7; 2Ch 18:10; 2Ch 18:30; 2Ch 20:2; 2Ch 22:5; 2Ch 22:6; 2Ch 24:23; 2Ch 28:5; 2Ch 28:23; Isa 7:1; Isa 7:2; Isa 7:4; Isa 7:5; Isa 7:8; Isa 17:3; Eze 16:57; Eze 27:16; Hos 12:12; Amo 1:5; Mat 4:24; Luk 2:2; Act 15:23; Act 15:41; Act 18:18; Act 20:3; Act 21:3; Gal 1:21"
E10971,syriack,1,1,,"Dan 2:4"
E10972,syriadamascus,1,1,,"1Ch 18:6"
E10973,syriamaachah,1,1,,"1Ch 19:6"
E10974,syrian,12,10,,"Gen 25:20; Gen 28:5; Gen 31:20; Gen 31:24; Deu 26:5; 2Ki 5:20; 2Ki 18:26; Ezr 4:7; Isa 36:11; Luk 4:27"
E10975,syrians,61,55,,"2Sa 8:5; 2Sa 8:6; 2Sa 8:13; 2Sa 10:6; 2Sa 10:8; 2Sa 10:9; 2Sa 10:11; 2Sa 10:13; 2Sa 10:14; 2Sa 10:15; 2Sa 10:16; 2Sa 10:17; 2Sa 10:18; 2Sa 10:19; 1Ki 20:20; 1Ki 20:21; 1Ki 20:26; 1Ki 20:27; 1Ki 20:28; 1Ki 20:29; 1Ki 22:11; 1Ki 22:35; 2Ki 5:2; 2Ki 6:9; 2Ki 7:4; 2Ki 7:5; 2Ki 7:6; 2Ki 7:10; 2Ki 7:12; 2Ki 7:14; 2Ki 7:15; 2Ki 7:16; 2Ki 8:28; 2Ki 8:29; 2Ki 9:15; 2Ki 13:5; 2Ki 13:17; 2Ki 16:6; 2Ki 24:2; 1Ch 18:5; 1Ch 18:6; 1Ch 19:10; 1Ch 19:12; 1Ch 19:14; 1Ch 19:15; 1Ch 19:16; 1Ch 19:17; 1Ch 19:18; 1Ch 19:19; 2Ch 18:34; 2Ch 22:5; 2Ch 24:24; Isa 9:12; Jer 35:11; Amo 9:7"
E10976,syrophenician,1,1,,"Mar 7:26"
E10977,taanach,6,6,,"Jos 12:21; Jos 17:11; Jdg 1:27; Jdg 5:19; 1Ki 4:12; 1Ch 7:29"
E10978,taanathshiloh,1,1,,"Jos 16:6"
E10979,tabbaoth,2,2,,"Ezr 2:43; Neh 7:46"
E10980,tabbath,1,1,,"Jdg 7:22"
E10981,tabeal,1,1,,"Isa 7:6"
E10982,tabeel,1,1,,"Ezr 4:7"
E10983,taberah,2,2,,"Num 11:3; Deu 9:22"
E10984,tabering,1,1,,"Nah 2:7"
E10985,tabernacle,328,297,,"Exo 25:9; Exo 26:1; Exo 26:6; Exo 26:7; Exo 26:9; Exo 26:12; Exo 26:13; Exo 26:15; Exo 26:17; Exo 26:18; Exo 26:20; Exo 26:22; Exo 26:23; Exo 26:26; Exo 26:27; Exo 26:30; Exo 26:35; Exo 27:9; Exo 27:19; Exo 27:21; Exo 28:43; Exo 29:4; Exo 29:10; Exo 29:11; Exo 29:30; Exo 29:32; Exo 29:42; Exo 29:43; Exo 29:44; Exo 30:16; Exo 30:18; Exo 30:20; Exo 30:26; Exo 30:36; Exo 31:7; Exo 33:7; Exo 33:8; Exo 33:9; Exo 33:10; Exo 33:11; Exo 35:11; Exo 35:15; Exo 35:18; Exo 35:21; Exo 36:8; Exo 36:13; Exo 36:14; Exo 36:20; Exo 36:22; Exo 36:23; Exo 36:25; Exo 36:27; Exo 36:28; Exo 36:31; Exo 36:32; Exo 36:37; Exo 38:8; Exo 38:20; Exo 38:21; Exo 38:30; Exo 38:31; Exo 39:32; Exo 39:33; Exo 39:38; Exo 39:40; Exo 40:2; Exo 40:5; Exo 40:6; Exo 40:9; Exo 40:12; Exo 40:17; Exo 40:18; Exo 40:19; Exo 40:21; Exo 40:22; Exo 40:24; Exo 40:28; Exo 40:29; Exo 40:33; Exo 40:34; Exo 40:35; Exo 40:36; Exo 40:38; Lev 1:1; Lev 1:3; Lev 1:5; Lev 3:2; Lev 3:8; Lev 3:13; Lev 4:4; Lev 4:5; Lev 4:7; Lev 4:14; Lev 4:16; Lev 4:18; Lev 6:16; Lev 6:26; Lev 6:30; Lev 8:3; Lev 8:4"
E10986,tabernacles,30,30,,"Lev 23:34; Num 24:5; Deu 16:13; Deu 16:16; Deu 31:10; 2Ch 8:13; Ezr 3:4; Job 11:14; Job 12:6; Job 15:34; Job 22:23; Psa 43:3; Psa 46:4; Psa 78:51; Psa 83:6; Psa 84:1; Psa 118:15; Psa 132:7; Dan 11:45; Hos 9:6; Hos 12:9; Zec 14:16; Zec 14:18; Zec 14:19; Mal 2:12; Mat 17:4; Mar 9:5; Luk 9:33; Joh 7:2; Heb 11:9"
E10987,tabitha,2,2,,"Act 9:36; Act 9:40"
E10988,table,73,70,,"Exo 25:23; Exo 25:27; Exo 25:28; Exo 25:30; Exo 26:35; Exo 30:27; Exo 31:8; Exo 35:13; Exo 37:10; Exo 37:14; Exo 37:15; Exo 37:16; Exo 39:36; Exo 40:4; Exo 40:22; Exo 40:24; Lev 24:6; Num 3:31; Num 4:7; Jdg 1:7; 1Sa 20:29; 1Sa 20:34; 2Sa 9:7; 2Sa 9:10; 2Sa 9:11; 2Sa 9:13; 2Sa 19:28; 1Ki 2:7; 1Ki 4:27; 1Ki 7:48; 1Ki 10:5; 1Ki 13:20; 1Ki 18:19; 2Ki 4:10; 1Ch 28:16; 2Ch 9:4; 2Ch 13:11; 2Ch 29:18; Neh 5:17; Job 36:16; Psa 23:5; Psa 69:22; Psa 78:19; Psa 128:3; Pro 3:3; Pro 7:3; Pro 9:2; Sol 1:12; Isa 21:5; Isa 30:8; Isa 65:11; Jer 17:1; Eze 23:41; Eze 39:20; Eze 41:22; Eze 44:16; Dan 11:27; Mal 1:7; Mal 1:12; Mat 15:27; Mar 7:28; Luk 1:63; Luk 16:21; Luk 22:21; Luk 22:30; Joh 12:2; Joh 13:28; Rom 11:9; 1Co 10:21; Heb 9:2"
E10989,tables,56,40,,"Exo 24:12; Exo 31:18; Exo 32:15; Exo 32:16; Exo 32:19; Exo 34:1; Exo 34:4; Exo 34:28; Exo 34:29; Deu 4:13; Deu 5:22; Deu 9:9; Deu 9:10; Deu 9:11; Deu 9:15; Deu 9:17; Deu 10:1; Deu 10:2; Deu 10:3; Deu 10:4; Deu 10:5; 1Ki 8:9; 1Ch 28:16; 2Ch 4:8; 2Ch 4:19; 2Ch 5:10; Isa 28:8; Eze 40:39; Eze 40:40; Eze 40:41; Eze 40:42; Eze 40:43; Hab 2:2; Mat 21:12; Mar 7:4; Mar 11:15; Joh 2:15; Act 6:2; 2Co 3:3; Heb 9:4"
E10990,tablets,3,3,,"Exo 35:22; Num 31:50; Isa 3:20"
E10991,tabor,10,10,,"Jos 19:22; Jdg 4:6; Jdg 4:12; Jdg 4:14; Jdg 8:18; 1Sa 10:3; 1Ch 6:77; Psa 89:12; Jer 46:18; Hos 5:1"
E10992,tabret,4,4,,"Gen 31:27; 1Sa 10:5; Job 17:6; Isa 5:12"
E10993,tabrets,5,5,,"1Sa 18:6; Isa 24:8; Isa 30:32; Jer 31:4; Eze 28:13"
E10994,tabrimon,1,1,,"1Ki 15:18"
E10995,taches,10,7,,"Exo 26:6; Exo 26:11; Exo 26:33; Exo 35:11; Exo 36:13; Exo 36:18; Exo 39:33"
E10996,tachmonite,1,1,,"2Sa 23:8"
E10997,tackling,1,1,,"Act 27:19"
E10998,tacklings,1,1,,"Isa 33:23"
E10999,tadmor,2,2,,"1Ki 9:18; 2Ch 8:4"
E11000,tahan,2,2,,"Num 26:35; 1Ch 7:25"
E11001,tahanites,1,1,,"Num 26:35"
E11002,tahapanes,1,1,,"Jer 2:16"
E11003,tahath,6,5,,"Num 33:26; Num 33:27; 1Ch 6:24; 1Ch 6:37; 1Ch 7:20"
E11004,tahpanhes,5,5,,"Jer 43:7; Jer 43:8; Jer 43:9; Jer 44:1; Jer 46:14"
E11005,tahpenes,3,2,,"1Ki 11:19; 1Ki 11:20"
E11006,tahrea,1,1,,"1Ch 9:41"
E11007,tahtimhodshi,1,1,,"2Sa 24:6"
E11008,tail,10,9,,"Exo 4:4; Deu 28:13; Deu 28:44; Jdg 15:4; Job 40:17; Isa 9:14; Isa 9:15; Isa 19:15; Rev 12:4"
E11009,tails,6,4,,"Jdg 15:4; Isa 7:4; Rev 9:10; Rev 9:19"
E11010,take,874,830,,"Gen 3:22; Gen 6:21; Gen 7:2; Gen 12:19; Gen 13:9; Gen 14:21; Gen 14:23; Gen 14:24; Gen 15:9; Gen 19:15; Gen 19:19; Gen 21:30; Gen 22:2; Gen 23:13; Gen 24:3; Gen 24:4; Gen 24:7; Gen 24:37; Gen 24:38; Gen 24:40; Gen 24:48; Gen 24:51; Gen 27:3; Gen 27:46; Gen 28:1; Gen 28:2; Gen 28:6; Gen 30:15; Gen 31:24; Gen 31:29; Gen 31:31; Gen 31:32; Gen 31:50; Gen 33:11; Gen 33:12; Gen 34:9; Gen 34:16; Gen 34:17; Gen 34:21; Gen 38:23; Gen 41:34; Gen 42:33; Gen 42:36; Gen 43:11; Gen 43:12; Gen 43:13; Gen 43:18; Gen 44:29; Gen 45:18; Gen 45:19; Exo 2:9; Exo 4:4; Exo 4:9; Exo 4:17; Exo 6:7; Exo 7:9; Exo 7:15; Exo 7:19; Exo 8:8; Exo 9:8; Exo 10:17; Exo 10:26; Exo 10:28; Exo 12:3; Exo 12:4; Exo 12:5; Exo 12:7; Exo 12:21; Exo 12:22; Exo 12:32; Exo 15:14; Exo 15:15; Exo 16:16; Exo 16:33; Exo 17:5; Exo 19:12; Exo 20:7; Exo 21:10; Exo 21:14; Exo 22:26; Exo 23:8; Exo 23:25; Exo 25:2; Exo 25:3; Exo 26:5; Exo 28:1; Exo 28:5; Exo 28:9; Exo 29:1; Exo 29:5; Exo 29:7; Exo 29:12; Exo 29:13; Exo 29:15; Exo 29:16; Exo 29:19; Exo 29:20; Exo 29:21; Exo 29:22; Exo 29:26"
